date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
2020-07-21,DE-BE,56.285227,13112119.916083999,2437003.0699299998,291.195807,2.1e-05,42.468531,3.422086
2020-07-22,DE-BE,54.787791000000006,10257623.524476,2437131.484266,290.780475,0.000252,40.538462,3.0717950000000003
2020-07-23,DE-BE,56.705101,10506608.797203,2425585.019231,291.428964,0.001131,39.811189,2.068619
2020-07-24,DE-BE,53.098135,14078887.300699,2410675.585664,294.022316,0.000233,39.293706,4.119987999999999
2020-07-25,DE-BE,63.005128000000006,11038367.986014,2415178.895105,293.741082,0.00041600000000000003,33.615384999999996,2.0219110000000002
2020-07-26,DE-BE,81.517219,5458720.223776001,2413703.5576919997,291.55154100000004,0.0062369999999999995,34.209790000000005,2.7838
2020-07-27,DE-BE,68.75186500000001,9436230.230769001,2422987.316434,293.62654100000003,0.000517,36.678321999999994,2.340414
2020-07-28,DE-BE,55.59501899999999,12259611.090909,2409648.166084,295.8201,0.000505,39.034965,4.509994
2020-07-29,DE-BE,53.048106000000004,10074091.601399,2427888.812937,291.848723,1e-05,39.972028,4.422465
2020-07-30,DE-BE,54.014627000000004,18776172.643357,2434659.958042,291.246619,4.9e-05,40.846154,3.192628
2020-07-31,DE-BE,53.681964,20163423.524476,2431130.167832,293.46972400000004,0.0,40.979021,2.760897
2020-08-01,DE-BE,50.062265999999994,18066725.72028,2423715.5944060003,295.90781200000004,0.00014199999999999998,40.979021,2.8805650000000003
2020-08-02,DE-BE,70.921532,4480358.118881,2416074.984266,293.868534,0.002949,35.111888,2.352477
2020-08-03,DE-BE,68.251486,8036428.087413001,2413807.8146849996,291.855504,9.7e-05,29.769231,3.056818
2020-08-04,DE-BE,60.924738,7464440.828671001,2420750.393357,291.211801,0.000272,36.594406,2.4294580000000003
2020-08-05,DE-BE,51.11958,18917506.923077,2431074.777972,293.942717,0.0,40.692308000000004,2.5312349999999997
2020-08-06,DE-BE,47.579429,19754942.629371,2438405.15035,296.40516,0.0,41.0,2.768357
2020-08-07,DE-BE,54.112559,13262771.93007,2437727.8513990003,298.930477,1.9e-05,40.846154,2.283071
2020-08-08,DE-BE,48.029925,17047059.321678,2432960.994755,300.922727,6e-06,40.622378000000005,2.0309150000000002
2020-08-09,DE-BE,54.033013000000004,10682451.195804,2428494.33042,300.05413799999997,0.001713,35.748252,2.346212
2020-08-10,DE-BE,62.50338000000001,11145717.51049,2429446.945804,297.856676,0.0014119999999999998,36.783217,2.624475
2020-08-11,DE-BE,50.00848,17557451.006993,2433179.166084,299.124385,0.00021,38.0,3.915035
2020-08-12,DE-BE,41.066084000000004,19015359.580420002,2431251.75,298.205332,0.0,38.0,3.339307
2020-08-13,DE-BE,45.502798,14802621.685315,2420894.234266,298.245979,0.000196,36.188811,2.607459
2020-08-14,DE-BE,57.299884,5940491.986014,2417742.7937060003,296.65475,0.002875,35.034965,2.788025
2020-08-15,DE-BE,54.286714,14791907.839161,2420597.298951,297.798018,4.1e-05,36.636364,2.138666
2020-08-16,DE-BE,45.450758,18375557.524476,2419640.578671,297.95937999999995,0.0,36.020979,3.526311
2020-08-17,DE-BE,46.137791,15247673.979021,2409169.176573,298.062993,6e-06,35.566434,2.824097
2020-08-18,DE-BE,75.601457,1303495.051136,2408494.237762,294.14665099999996,0.006431,27.300698999999998,2.976603
2020-08-19,DE-BE,69.195338,13365976.951049,2411228.501748,294.28409,0.00028,32.916084000000005,2.3071099999999998
2020-08-20,DE-BE,59.643384999999995,9254249.146853,2412234.853147,296.783002,0.0,32.545455,2.704167
2020-08-21,DE-BE,52.199943,14883852.307692,2411978.748252,300.96092200000004,0.00021099999999999998,33.475524,3.0230479999999997
2020-08-22,DE-BE,77.264772,2126422.394231,2417796.75,295.650467,0.00373,22.573427,3.441958
2020-08-23,DE-BE,59.33656800000001,11060566.727273,2418835.744755,293.458915,0.000295,31.65035,4.449679
2020-08-24,DE-BE,65.799272,6363785.062937,2419038.5,291.885838,0.0008460000000000001,22.412587,3.965997
2020-08-25,DE-BE,62.134440000000005,7836796.482516999,2413160.491259,291.890038,0.00062,28.93007,3.269085
2020-08-26,DE-BE,78.20734200000001,1430187.40472,2395902.104895,290.407262,0.01009,21.181818,6.70472
2020-08-27,DE-BE,71.372522,7135717.160839,2415348.104895,289.609645,0.00021600000000000002,21.909091,5.8743300000000005
2020-08-28,DE-BE,73.183799,4296540.477273,2397011.0,290.37349,0.0038929999999999998,21.503497,3.1560610000000002
2020-08-29,DE-BE,64.69297900000001,5845038.146853,2398063.463287,291.93685899999997,0.000103,25.0,2.576952
2020-08-30,DE-BE,77.168617,3137450.835664,2405633.8076919997,291.00221600000003,0.007918000000000001,23.699301000000002,2.06859
2020-08-31,DE-BE,77.42327900000001,7699174.56993,2422253.751748,290.468998,0.002735,23.972027999999998,2.79222
2020-09-01,DE-BE,71.24679300000001,7417944.0314690005,2428424.659091,288.096472,7.900000000000001e-05,24.699301000000002,2.48581
2020-09-02,DE-BE,83.80646999999999,4654238.769231,2425817.195804,287.775085,0.002691,20.426573,2.814598
2020-09-03,DE-BE,68.059119,10397730.160839,2430671.821678,290.928787,0.008101,28.797203000000003,3.791812
2020-09-04,DE-BE,83.862555,2043381.918706,2431760.178322,291.471183,0.002284,20.699301000000002,3.423689
2020-09-05,DE-BE,84.62628000000001,463902.658217,2424788.548951,288.953759,0.004448,17.118881,2.9060610000000002
2020-09-06,DE-BE,67.849621,10580119.048951,2429972.1416080003,288.343618,4.2e-05,26.209789999999998,3.5126169999999997
2020-09-07,DE-BE,70.361073,9288092.979021,2440828.606643,288.021208,0.00033999999999999997,24.286713,2.835985
2020-09-08,DE-BE,69.727738,2672261.88986,2443092.8846150003,289.926222,1.1e-05,21.622378,4.251923000000001
2020-09-09,DE-BE,73.592102,3802102.5804199995,2432263.6083919997,293.053674,0.001188,18.125874,3.974534
2020-09-10,DE-BE,70.142454,6662742.657343,2435422.085664,288.071473,4.2e-05,21.895104999999997,3.11722
2020-09-11,DE-BE,65.399622,9037222.678322,2429206.805944,289.107316,0.0,24.0,2.117337
2020-09-12,DE-BE,64.063024,13010776.153846001,2430401.966783,291.214452,0.0,24.0,3.532139
2020-09-13,DE-BE,68.66995899999999,10540652.118881,2446771.265734,290.728991,0.0,22.699301000000002,2.924301
2020-09-14,DE-BE,66.272436,12286854.657343,2449728.631119,293.69674,0.0,21.748251999999997,1.968706
2020-09-15,DE-BE,64.713725,12269110.979021,2435863.431818,295.723369,0.0,20.538462,2.9687650000000003
2020-09-16,DE-BE,64.507343,7910266.286713,2427587.8199299998,295.158044,5.6999999999999996e-05,20.909091,3.156993
2020-09-17,DE-BE,58.155156999999996,8722978.048951,2452689.6153849997,288.11710800000003,3.3e-05,21.0,3.712937
2020-09-18,DE-BE,58.590502,12170430.65035,2455530.643357,286.04783399999997,0.0,20.076923,1.875321
2020-09-19,DE-BE,53.545513,8608473.895105,2441745.713287,287.593152,0.0,17.790210000000002,3.147349
2020-09-20,DE-BE,55.117716,9653329.944056,2433529.97028,288.852708,2.8999999999999997e-05,18.0,3.195804
2020-09-21,DE-BE,60.172989,11741734.335664,2427494.265734,289.752795,0.0,18.0,2.438374
2020-09-22,DE-BE,64.575786,11226724.412587,2410843.484266,291.215995,0.0,18.0,2.292191
2020-09-23,DE-BE,64.052155,9857892.132867,2397945.812937,292.386017,8.7e-05,18.0,2.2015439999999997
2020-09-24,DE-BE,65.079604,5168964.244755,2395349.022727,290.374038,0.000519,15.377622,3.545746
2020-09-25,DE-BE,87.465032,565326.721372,2379878.0944060003,286.255773,0.017664,9.86014,2.4466200000000002
2020-09-26,DE-BE,91.172666,3340.6386899999998,2373171.438811,283.393273,0.027601,8.384615,4.209324
2020-09-27,DE-BE,84.615734,738920.186407,2397498.744755,283.088346,0.0019879999999999997,12.076922999999999,2.1426279999999998
2020-09-28,DE-BE,70.658275,8934670.461538,2414577.966783,286.945247,0.00011599999999999999,16.0,2.451777
2020-09-29,DE-BE,73.363578,4107723.2552449997,2424951.687063,287.153233,0.000105,12.391608,1.489918
2020-09-30,DE-BE,79.55029,5918614.527972,2423279.8986009997,286.575376,2e-06,14.496503,1.386859
2020-10-01,DE-BE,88.78065,1619294.393357,2402360.515734,285.600322,7.900000000000001e-05,11.538461999999999,2.109178
2020-10-02,DE-BE,85.435344,935345.637675,2389458.421329,287.21270499999997,0.0002,8.335664,4.497756
2020-10-03,DE-BE,78.159442,7664264.171328999,2371930.4527970003,290.01135899999997,0.000267,14.027972,4.844784
2020-10-04,DE-BE,69.411946,7064161.842657001,2384770.1381119997,287.102361,5.9e-05,14.013986,3.3384910000000003
2020-10-05,DE-BE,82.607663,1187381.2788459999,2395243.4300700002,284.861946,0.00143,11.783217,3.145804
2020-10-06,DE-BE,78.165879,1939814.847902,2392725.237762,285.840735,0.003156,10.195803999999999,4.376807
2020-10-07,DE-BE,85.571942,3867820.138112,2406587.103147,285.61631600000004,0.0032,9.853147,3.5361599999999997
2020-10-08,DE-BE,85.274474,2805889.645105,2422291.458042,285.477736,0.00689,9.986013999999999,4.732139
2020-10-09,DE-BE,87.587906,4730858.524476,2426228.326923,286.127732,0.002667,8.342657,2.985723
2020-10-10,DE-BE,82.72459,1715083.598776,2427064.4055939997,283.245947,0.000625,7.951049,3.349446
2020-10-11,DE-BE,82.693967,2199592.875874,2428529.0699299998,280.685083,0.000168,6.13986,2.734324
2020-10-12,DE-BE,83.566053,1592288.924825,2426538.653846,281.537735,0.00021,6.4405589999999995,2.377681
